track_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
6z9MTLcW2PTS96lXEVQ75P,23,247466,FALSE,0.577,0.958,2,-5.846,1,0.0696,0.0671,0.000319,0.0842,0.629,161.33,4,synth-pop
4qde41KNfJv2TyrKC1kug7,58,130813,FALSE,0.552,0.416,4,-11.072,1,0.0317,0.888,0.000522,0.109,0.497,86.089,4,indie-pop
47AOrVM9akhsb59TD6ijjz,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,r-n-b
2vtGCoqTS1yUfxq9YxKyKq,1,238266,FALSE,0.752,0.92,2,-6.111,1,0.0649,0.0148,2.03E-05,0.116,0.744,114.16,4,r-n-b
0TkquWzzuxcrwbCWlTrKYF,65,256678,FALSE,0.858,0.833,5,-3.747,0,0.0471,0.375,0,0.112,0.693,107.977,4,pop
1Vhs2UCIU2nI1u7MqQcJF8,23,268200,FALSE,0.845,0.678,5,-11.578,1,0.0795,0.713,0.000824,0.0939,0.398,120.005,4,synth-pop
04F42oEuKrRComYJfJuyVR,71,129240,FALSE,0.817,0.635,5,-7.246,1,0.163,0.323,0,0.0738,0.454,138.015,4,indie-pop
6E7oFW7xTK6Ghucsq6tMUj,56,169617,TRUE,0.834,0.969,6,-3.383,1,0.063,0.0558,0.000723,0.0635,0.928,125.985,4,synth-pop
0OdztoASgKBBNcAgtErk0X,66,168300,FALSE,0.462,0.371,6,-11.604,0,0.0988,0.794,0.118,0.124,0.187,99.662,4,indie-pop
0I9RbCJItXY1jxGIAsQT0t,56,258384,FALSE,0.922,0.906,7,-8.513,1,0.144,0.339,0.000163,0.099,0.808,111.963,4,hip-hop
6ifDLqwGHsxlTxSGvp6vWo,0,328864,FALSE,0.465,0.23,5,-13.791,0,0.0325,0.349,2.85E-06,0.539,0.114,123.102,4,synth-pop
5NXthnJecYXjt7sTEWETTY,69,138928,TRUE,0.71,0.543,5,-9.141,1,0.0527,0.478,8.66E-06,0.0988,0.481,83.965,4,indie-pop
1iU39tifNECGtzHFRnAliE,43,295480,FALSE,0.203,0.876,4,-5.872,0,0.223,0.000248,0,0.762,0.365,172.825,4,r-n-b
6Vy3rIRe1ANhRLm6vL1nGB,45,239000,FALSE,0.465,0.834,0,-9.188,1,0.0361,0.0136,0.914,0.227,0.818,124.011,4,synth-pop
3XKjZcgNYtvCmBpE1nX7Wn,63,176413,FALSE,0.517,0.7,6,-6.568,0,0.0452,0.00375,0.0385,0.0634,0.518,179.986,4,indie-pop
0wzThSEGQOnrGtFnyxGSMZ,58,284143,FALSE,0.49,0.126,1,-13.868,1,0.0327,0.926,3.36E-06,0.0992,0.102,99.892,3,indie-pop
75vBeICzLafF3LOs1rC3DH,0,190440,FALSE,0.541,0.913,4,-8.03,1,0.0359,0.0681,0.0521,0.414,0.113,120.634,4,r-n-b
3wz2vWhYnnBoFmgMkqtzLy,75,131077,FALSE,0.847,0.558,8,-5.855,0,0.0663,0.325,0,0.135,0.495,98.062,4,hip-hop
0gocsjjw6pr0CLfBuqRw6e,22,262360,FALSE,0.613,0.831,2,-5.259,0,0.0334,0.167,5.47E-05,0.375,0.644,130.1,4,synth-pop
4RCFS4s70L2dmAIFusubfL,53,209160,FALSE,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59E-05,0.0829,0.348,110.003,4,synth-pop
0iVuYZTxkkJrzfp56doJ91,0,141972,FALSE,0.616,0.233,11,-12.894,1,0.0386,0.791,3.39E-05,0.0978,0.407,93.995,3,indie-pop
0LdrgIn0po8wRxpv2USlys,0,198946,FALSE,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.033,4,pop
2czyivBXRydmoS98HSfoOb,44,188251,FALSE,0.575,0.796,5,-3.081,1,0.0322,0.0141,0,0.152,0.417,124.01,4,synth-pop
43zT3oDEP3I5FiZWugfqCZ,64,245629,FALSE,0.876,0.834,7,-4.653,1,0.137,0.164,0.00021,0.108,0.788,103.012,4,pop
1QEHibzCdLWmqd251hnXbG,0,170964,FALSE,0.438,0.178,5,-9.402,1,0.0414,0.957,1.10E-06,0.316,0.344,75.25,1,pop
5zQQcVFs0Jyr4AjGokqyB7,0,182373,FALSE,0.801,0.702,9,-4.952,1,0.37,0.49,1.86E-06,0.269,0.524,99.043,4,pop
65YtzNpiPhGVzg6GPzkotn,62,203853,FALSE,0.631,0.863,9,-7.988,1,0.035,0.126,2.32E-05,0.0311,0.747,105.587,4,synth-pop
6vFsBXYczYsP0H3lgunZOm,79,147350,FALSE,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62E-05,0.344,0.902,80.974,4,indie-pop
4OtSo1ZTQWRWE53ZvBfBTV,0,246933,FALSE,0.381,0.894,7,-8.638,1,0.037,0.0258,0,0.0251,0.797,205.528,4,indie-pop
1xSCr5uIndaHKFdO4s2V6B,64,182640,TRUE,0.598,0.804,2,-5.39,1,0.123,0.0576,0,0.252,0.322,139.737,4,hip-hop
6UBSmORaOAviaRrMEZRNH9,49,272000,FALSE,0.437,0.978,6,-5.107,1,0.0852,0.0104,0.000352,0.468,0.58,100.54,4,r-n-b
0fVDu1evgjX9CFD0cmuRrM,69,172755,FALSE,0.494,0.553,5,-5.57,1,0.197,0.413,4.17E-05,0.218,0.359,82.061,4,indie-pop
3D6c6ALN1czsDf9wwZIGmh,64,249353,FALSE,0.599,0.478,9,-7.377,1,0.0256,0.439,0,0.097,0.255,77.985,4,pop
6J2pC3j9WF4tVJo4mEHZdn,48,257683,FALSE,0.588,0.687,7,-5.786,1,0.0514,0.00449,0.00288,0.104,0.23,94.896,4,indie-pop
4BTPzhEsyW3blWcxcuhLM0,66,382973,FALSE,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26E-05,0.0934,0.517,107.103,4,pop
251PNRmJU9KcUnFQAB5t6I,67,321240,FALSE,0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989,4,pop
3F9SGJzTCkqIS3d99iz0p7,0,268186,TRUE,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91E-05,0.122,0.231,171.853,4,hip-hop
7skyR8nK3vnDikYFBoUVw6,52,304893,FALSE,0.772,0.706,6,-12.31,0,0.0331,0.233,0.00997,0.188,0.803,106.378,4,synth-pop
2qoIbcyKPpe3BKifpAfh53,58,159818,TRUE,0.881,0.71,0,-6.114,0,0.0804,0.313,0.0126,0.116,0.817,117.997,4,synth-pop
4TmPunCnlJjiKu2iYhqapU,0,212496,TRUE,0.671,0.336,10,-8.494,0,0.241,0.705,0.00751,0.0577,0.518,75.051,4,pop
7opmuePHHDBml8hNvrza4R,42,185454,FALSE,0.646,0.476,0,-9.249,1,0.409,0.572,0,0.229,0.703,87.876,4,r-n-b
3RiPr603aXAoi4GHyXx0uy,85,258266,FALSE,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92E-06,0.325,0.412,90.027,4,pop
5ZKG94fnjiuMH5yrC5S9lS,66,173973,FALSE,0.788,0.605,1,-5.586,1,0.0578,0.00899,0.00275,0.318,0.427,103.94,4,pop
7AHKnQ6XB5l7GL4pTJWLZn,65,239103,FALSE,0.895,0.467,5,-10.48,0,0.199,0.178,0,0.0802,0.742,132.955,4,pop
0wvBJDXwnRtHGp4NL9hW2L,0,164802,FALSE,0.506,0.371,0,-9.648,1,0.0717,0.782,0,0.11,0.45,79.01,4,indie-pop
02NjAsgrCjbFioTyGI0FeT,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,r-n-b
7qHMaeWBGykUXtoMQLkIC4,63,277866,FALSE,0.64,0.793,8,-7.911,1,0.0309,6.96E-05,0.275,0.136,0.809,119.513,4,synth-pop
3VwSdodE7YJzbpF4DQRtAX,0,216426,FALSE,0.533,0.426,9,-9.525,0,0.0297,0.46,0,0.1,0.152,103.267,3,pop
2PvaburAUlhNHxVhw5lvOq,67,260590,FALSE,0.575,0.541,5,-6.45,1,0.0237,0.759,0,0.111,0.27,87.022,4,pop
0zFComc9VzjCKWm4PSbIJk,59,134845,TRUE,0.654,0.766,2,-5.48,1,0.127,0.0178,2.37E-05,0.28,0.521,187.901,4,synth-pop
0P2nclWCd2joWuHQGqof4V,0,193070,TRUE,0.724,0.659,3,-5.735,0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5,indie-pop
6LSNUoYJIOKQiJTlhh1gtu,3,216426,FALSE,0.533,0.426,9,-9.525,0,0.0297,0.46,0,0.1,0.152,103.267,3,pop
2GjMaJ7DacMIkgoe8oMXGg,64,182626,TRUE,0.572,0.75,1,-5.042,0,0.0604,0.0946,0,0.378,0.475,144.081,4,indie-pop
3dgI3RyYktGoAM94LK3DGy,27,209413,FALSE,0.726,0.636,6,-8.481,0,0.0243,0.392,0.232,0.192,0.546,110.007,4,synth-pop
4BrchLoM7UtgFfMjp3eQ1z,41,202457,FALSE,0.459,0.9,1,-5.215,1,0.111,0.301,0.087,0.874,0.488,170.013,4,r-n-b
6qxqttcwmFodaFyhaCvIiT,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,r-n-b
0Aqi7ArnBrGblW5T6p2jmD,79,159381,FALSE,0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4,pop
5Fy7SqKg2CxJosXcHLFiZR,1,242096,FALSE,0.586,0.616,5,-7.964,1,0.0324,0.182,0,0.0927,0.719,148.088,4,pop
12D1SCxBRDjbROUa5GQkf1,61,339442,FALSE,0.567,0.585,9,-9.32,0,0.0329,0.517,4.84E-06,0.115,0.374,99.935,4,hip-hop
2QczXDHtchuZSBVg8fliPn,3,187720,FALSE,0.764,0.685,8,-5.548,0,0.0599,0.27,0,0.318,0.925,82.027,4,pop
6vXQ12lw0BOY8ZAwT80wJy,0,294960,FALSE,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
455lcFHS2MOMKcGquhAf22,70,334173,FALSE,0.537,0.628,10,-5.342,0,0.029,0.148,0,0.0355,0.514,97.87,4,pop
32FVH23yFXr8Z0sfjRw4It,72,199420,FALSE,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,hip-hop
5PjdY0CKGZdEuoNab3yDmX,86,141805,TRUE,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,4,hip-hop
6P3phrVqOebNtYo1uEyRJY,0,245640,FALSE,0.649,0.613,1,-6.698,1,0.0321,0.423,0.000754,0.0872,0.679,121.437,4,r-n-b
0DLvpi8qTOTbS7Qet7AsCi,68,218418,FALSE,0.832,0.962,7,-5.859,1,0.0959,0.517,0.00239,0.0857,0.359,130.006,4,pop
6TR1HuLKAe7Xt4XPBaxvv2,23,225346,FALSE,0.607,0.888,8,-5.532,1,0.0323,0.0798,0.0475,0.353,0.7,118.357,4,synth-pop
1bFUwEfAmklgCwoPx2Ibi8,1,136733,FALSE,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85E-06,0.346,0.438,82.457,4,indie-pop
1TYLBhAbzZvZSEa8zKmmva,0,213120,FALSE,0.752,0.538,11,-13.293,1,0.0315,0.0629,8.80E-05,0.0767,0.752,123.028,4,synth-pop
3bFORvJYwT9dX2qMGgKTn3,48,144419,FALSE,0.686,0.555,0,-5.676,1,0.0853,0.223,0.00141,0.0989,0.148,77.009,4,indie-pop
0T1XfLc0ZuHTlRhImDiw7w,0,237135,FALSE,0.517,0.579,2,-8.332,1,0.0342,0.308,1.55E-06,0.0846,0.394,80.004,3,indie-pop
6TFUGAC1zk57FICwy1wZNW,0,242160,FALSE,0.772,0.803,1,-3.035,1,0.0468,0.187,0,0.434,0.853,94.98,4,hip-hop
7nz5qUO3ZtyfpMV4SuRWku,39,468793,FALSE,0.612,0.425,0,-8.706,0,0.0499,0.36,7.85E-06,0.0776,0.17,135.009,4,indie-pop
5ZkAx8zjLiSs1nMmBwJoZS,67,218093,FALSE,0.638,0.831,11,-6.812,0,0.081,0.0263,0,0.0491,0.388,127.975,4,indie-pop
3BI2g3xaStu8g05HwlnvaZ,27,150413,FALSE,0.599,0.985,2,-6.696,1,0.0492,0.0328,0.0568,0.0318,0.547,152.042,4,synth-pop
089n75HUWVpAYar5t2GwPn,68,106501,FALSE,0.625,0.165,4,-14.581,1,0.0354,0.835,1.11E-06,0.105,0.419,94.744,4,pop
7mJdz7uNv3jgVSIMkSf8ca,53,213306,FALSE,0.468,0.104,6,-14.49,1,0.0336,0.895,0.00179,0.114,0.453,95.852,4,indie-pop
7iKZKK9gpHpOeW0Hwredfy,40,199632,FALSE,0.85,0.665,10,-6.41,0,0.235,0.322,0,0.247,0.294,107.026,4,r-n-b
4IOXp1xFiMh5FtSEGim4CO,61,237780,FALSE,0.44,0.376,1,-11.798,1,0.0337,0.764,0.00169,0.118,0.309,97.778,4,indie-pop
6QTRvE3gSLPbYmOdPX5Koa,26,265373,FALSE,0.515,0.801,7,-10.436,1,0.0321,0.000939,0.101,0.0575,0.483,119.939,4,synth-pop
7G4aD9GSe262y5lisfaIGy,57,245708,FALSE,0.477,0.319,0,-7.757,1,0.0302,0.5,1.10E-05,0.111,0.0853,104.937,4,synth-pop
6H1hnJRQOGQ9djPL3jNu9G,64,208440,FALSE,0.504,0.364,1,-9.277,0,0.03,0.893,7.88E-05,0.0904,0.365,149.819,4,pop
1enkfZYlyWv0ootQXc1aLi,25,213786,FALSE,0.551,0.222,7,-13.483,1,0.0366,0.0426,0.485,0.336,0.0359,180.013,4,synth-pop
7gXkeV2BHU3eLOMtsWs6nz,66,260310,FALSE,0.607,0.624,5,-7.051,0,0.0354,0.697,0,0.0994,0.757,157.305,3,pop
6IdUSDkIkBP7ZmTIZrZiVV,,135053,TRUE,,,11,,1,0.0762,0.00161,0.0985,0.106,0.405,,4,hip-hop
0yR2XR7Ufx0aDXifmE4UFJ,0,228760,FALSE,0.653,0.875,5,-8.129,0,0.0871,0.0637,0.01,0.0982,0.377,116.642,4,synth-pop
4TZ2Ub8bZh4LTs06eANDXa,77,190053,FALSE,0.653,0.836,10,-5.626,0,0.0457,0.0452,0.299,0.1,0.804,133.182,4,indie-pop
3WGbBvjAFGRRb3nyaLiOJw,0,207678,FALSE,0.513,0.458,10,-7.3,1,0.142,0.437,0,0.295,0.488,79.039,4,indie-pop
7dZq3hxakgytMDpxK0QNhR,48,190960,FALSE,0.513,0.89,5,-5.253,0,0.0728,0.0319,0.00108,0.687,0.73,122.698,4,r-n-b
00isIFJWVpXIQ8HkGICSQp,12,205533,FALSE,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,4,synth-pop
6jjYDGxVJsWS0a5wlVF5vS,83,164952,FALSE,0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4,pop
2kbTb1Unb8QdXAoajQLHOp,0,355440,FALSE,0.736,0.704,11,-9.654,0,0.0398,0.278,0,0.0966,0.96,97.378,4,r-n-b
4hAmLeBT1Ryk2oxSMMiJ7z,67,147200,FALSE,0.779,0.693,8,-6.033,0,0.0885,0.0832,0,0.0874,0.469,150.019,4,pop
0I3wA6Iy9HF8uW38es7Tb1,2,192477,TRUE,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,hip-hop
45FR60U6pxNbiQkA8BOhBD,27,354386,FALSE,0.798,0.728,9,-8.119,1,0.0943,0.113,0.000103,0.126,0.6,119.589,4,synth-pop
4KaHGrCbg4hwu25RzUO4Br,0,207333,TRUE,0.722,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.532,95.022,4,hip-hop
5441DT9P5AL05PQSoNMNzS,0,159250,FALSE,0.79,0.724,1,-6.972,1,0.0852,0.0696,2.33E-06,0.113,0.642,101.04,4,pop
4qRcjFkFqSpLBzcbLDt7HL,67,248182,FALSE,0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071,4,pop
1TRgZ55GFCKSbrTb62rmra,67,205500,FALSE,0.868,0.635,10,-6.352,0,0.227,0.164,0,0.0898,0.621,90.019,4,pop
28X3oUkHJBD0H6Paal3rJX,25,204000,FALSE,0.661,0.556,11,-10.241,0,0.0285,0.0552,0.000274,0.0645,0.567,115.019,4,synth-pop
2gQaQUhDCNGfBVXTvxAmXQ,72,393666,FALSE,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87E-05,0.139,0.498,97.909,4,synth-pop
0sB2kLxhmdaUyEMeKjmG8o,42,229093,FALSE,0.79,0.743,0,-5.828,1,0.0282,0.402,6.67E-06,0.0696,0.96,104.997,4,r-n-b
1O5mTSQa0sCce9ghhDqIZl,70,315173,FALSE,0.7,0.343,2,-10.474,1,0.0308,0.767,0,0.0789,0.488,137.864,4,pop
6d9PUQV8z4XFFot8HVlrBY,0,187107,FALSE,0.721,0.769,7,-4.111,1,0.105,0.0922,0,0.0817,0.915,155.932,4,hip-hop
3Iibb3umopLK5z2lZNwKM7,40,288723,FALSE,0.363,0.755,5,-8.784,1,0.051,0.463,0.00226,0.906,0.436,136.296,4,r-n-b
52gGYiO7QQtQMpvF8OBHDV,,213573,FALSE,,,9,,1,0.0299,0.513,2.19E-06,0.088,0.84,,4,r-n-b
5f2zZawBtGBEw24ABweErz,70,230525,FALSE,0.514,0.703,8,-6.859,1,0.0298,0.0107,7.62E-05,0.13,0.356,157.399,4,indie-pop
3rmo8F54jFF8OgYsqTxm5d,88,230746,FALSE,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79E-05,0.366,0.537,126.011,4,pop
6PSGzXHJaQogb2G8m8gGZZ,63,182400,FALSE,0.648,0.45,5,-9.57,0,0.167,0.134,7.31E-05,0.137,0.472,99.932,4,hip-hop
75Ak0cit8hV604Wjlq1gf2,68,232066,FALSE,0.639,0.594,10,-6.497,1,0.0347,0.131,0,0.119,0.378,80.034,4,pop
2ZMW1mtSrdiaDe8lI9YLnZ,46,110093,FALSE,0.609,0.63,4,-10.791,0,0.175,0.762,0,0.0495,0.934,174.253,4,r-n-b
4IUGuoJ41g5fLIqsO1MJoU,58,217000,FALSE,0.395,0.425,7,-7.616,0,0.0625,0.719,0,0.175,0.457,167.863,4,hip-hop
0W0nliaK7CIiQPPnHn4szJ,0,196266,FALSE,0.802,0.402,11,-11.601,1,0.0316,0.0241,0.00539,0.171,0.763,110.994,4,indie-pop
3Z4UWBNWj1gtxhAPvhevzk,0,378733,FALSE,0.567,0.92,1,-5.669,1,0.0483,0.468,4.04E-05,0.28,0.9,161.004,4,synth-pop
4PdNeARTAYoZCwdhJninRq,29,249640,FALSE,0.708,0.921,2,-3.954,1,0.0367,0.0568,0.000531,0.116,0.925,121.738,4,synth-pop
70OBbABoKsOjKPfZYlIEHZ,3,170964,FALSE,0.438,0.178,5,-9.402,1,0.0414,0.957,1.10E-06,0.316,0.344,75.25,1,pop
3wz2vWhYnnBoFmgMkqtzLy,75,131077,FALSE,0.847,0.558,8,-5.855,0,0.0663,0.325,0,0.135,0.495,98.062,4,pop
21i5B2i5ZIcofVwjuo9LKG,41,252692,FALSE,0.507,0.503,9,-11.759,1,0.143,0.642,0,0.202,0.605,87.038,4,r-n-b
3UeFCt66ntAJoabXfp0Bo4,0,307014,FALSE,0.71,0.625,6,-9.008,0,0.0295,0.029,1.10E-05,0.108,0.784,140.994,4,pop
5RYVjXky8GkIMEJvNobgWT,0,333800,TRUE,0.793,0.737,6,-4.731,0,0.0785,0.0765,0,0.0747,0.697,167.969,4,pop
6U5rR52QF1E2PYNybosHxd,26,205400,FALSE,0.393,0.979,0,-3.104,1,0.0452,7.18E-06,1.44E-05,0.319,0.44,163.069,4,synth-pop
0bhhXULPNfCsVhZp35HrC3,0,200480,FALSE,0.783,0.84,1,-3.416,1,0.051,0.174,0,0.412,0.838,95.002,4,hip-hop
50a2d6g5kpr3wt98Jw2Tns,0,173947,TRUE,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71E-06,0.113,0.324,106.998,4,hip-hop
2qSnqsLv7b9GbWFhyZJwMM,0,195134,TRUE,0.554,0.509,1,-9.429,1,0.339,0.149,1.86E-05,0.094,0.718,199.874,4,hip-hop
0VcWp30A3hSJrPjdDEHeNE,63,154506,FALSE,0.802,0.691,6,-6.973,0,0.0466,0.0989,2.29E-06,0.277,0.452,97.021,4,indie-pop
0tjnLIbuF8mwLUKq3CNIdH,70,199174,FALSE,0.559,0.632,5,-7.58,0,0.0608,0.413,0,0.118,0.699,90.097,4,pop
7wNeq4RKcnjjTbEF5K9qAR,1,223613,FALSE,0.409,0.57,6,-10.54,0,0.0711,0.687,0,0.173,0.336,128.657,4,pop
6usuEveqwUGH07BI7AWM7f,47,143786,FALSE,0.568,0.7,10,-5.724,1,0.0669,0.164,0.00546,0.103,0.971,129.505,4,r-n-b
4INGYD1uBRoEIwrIWLHoK3,42,162867,FALSE,0.649,0.589,3,-5.085,1,0.0393,0.574,0,0.222,0.966,104.218,3,r-n-b
7BKLCZ1jbUBVqRi2FVlTVw,84,244960,FALSE,0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4,pop
13P5rwmk2EsoFRIz9UCeh9,77,237626,FALSE,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21E-06,0.12,0.786,130.027,4,indie-pop
3Vi5XqYrmQgOYBajMWSvCi,84,210560,TRUE,0.664,0.609,1,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4,pop
7Fhr46PhABM7LdDVLeucUP,42,252546,FALSE,0.532,0.94,8,-3.473,1,0.144,0.0107,0,0.108,0.624,174.106,4,r-n-b
1pFOGFtQyqdlFgzmSVJ2fz,57,60000,FALSE,0.708,0.631,9,-5.977,1,0.196,0.646,0,0.342,0.851,83.813,4,hip-hop
14ahZtLV5yKtqQATTfQta0,62,155271,FALSE,0.682,0.529,4,-9.862,1,0.0469,0.782,0.000294,0.102,0.39,126.995,4,indie-pop
5LT3VAtPcUbfurNpjQrOwI,42,211142,FALSE,0.713,0.587,7,-6.626,1,0.0368,0.201,0,0.108,0.604,85.969,4,r-n-b
7kmYuFYVsk3UCIw5wuE6B1,23,222613,FALSE,0.78,0.644,5,-8.063,1,0.0265,0.00766,0,0.136,0.548,121.921,4,synth-pop
49DiBZ3GwhSChqKE6XOkzx,62,155989,FALSE,0.702,0.658,10,-7.299,0,0.0655,0.00463,0.0842,0.0611,0.502,125.014,4,synth-pop
1C9DajYq19423BwN85bNf0,48,186985,FALSE,0.686,0.566,4,-11.567,1,0.0496,0.159,0.0221,0.104,0.698,94.977,4,indie-pop
1ztf4sRocsJ9PrdzGGYonb,1,192160,FALSE,0.54,0.63,10,-8.032,1,0.0494,0.217,0,0.111,0.321,85.648,4,pop
3nVpsnFAnFx3BZiZL0vzPu,51,204280,FALSE,0.577,0.922,8,-3.339,0,0.0445,0.000647,0,0.0984,0.679,142.037,4,synth-pop
1DzMKLVGK9JXR6Gu6LDhIb,0,200000,TRUE,0.793,0.308,0,-10.414,0,0.0466,0.613,1.68E-05,0.0953,0.46,135.143,4,hip-hop
47hZhtan4GESgN33qpvIuY,28,267560,FALSE,0.414,0.82,0,-8.921,1,0.0338,0.326,0.00625,0.483,0.468,171.437,4,synth-pop
45ROR8UMn60YEVQnDy0uVF,79,278991,TRUE,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4,indie-pop
6I6Zjwlx4LSE1iojm94za1,55,343866,FALSE,0.535,0.503,2,-8.593,0,0.0351,0.0493,0.265,0.34,0.351,112.971,4,synth-pop
3C1t9vvGBtSsSV858iEk4A,0,161093,FALSE,0.507,0.616,4,-4.746,1,0.0376,0.744,3.15E-06,0.261,0.353,65.372,4,indie-pop
0oNzFzjf5eDRnvpGe7u2r2,4,266706,TRUE,0.888,0.622,1,-3.875,1,0.213,0.16,0,0.101,0.664,91.977,4,hip-hop
2q0V50aNlI1RQXJyE5HDgD,60,195397,FALSE,0.711,0.731,2,-6.651,1,0.0569,0.233,0,0.178,0.474,130,4,hip-hop
19grM3ynkKhJReiydldWPD,45,208786,FALSE,0.65,0.557,9,-5.458,1,0.027,0.188,0,0.171,0.509,130.022,4,r-n-b
6XWeO4YfQxSC48NoGkbPay,0,212026,FALSE,0.765,0.816,1,-3.99,1,0.0595,0.124,8.19E-05,0.197,0.624,89.005,4,hip-hop
1G1Z9hpmbR5yRBBFRzu5D3,0,225333,FALSE,0.752,0.85,8,-8.327,1,0.0819,0.025,0.000131,0.149,0.491,122.991,4,pop
4OUAXw3SXI7bUiNtKC7ErW,68,198130,TRUE,0.797,0.782,3,-4.658,0,0.0504,0.00335,0,0.138,0.503,99.999,4,hip-hop
0Jj3HijYvpp6UBVJeQPNQh,0,200773,FALSE,0.648,0.681,2,-8.389,0,0.0379,0.263,0.00761,0.0971,0.766,157.944,4,pop
7qEHsqek33rTcFNT9PFqLf,87,182160,FALSE,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4,pop
4lQkVJzDlpAVmQ9Rz4AFfd,0,203066,FALSE,0.669,0.669,0,-4.185,1,0.0849,0.274,0,0.289,0.546,95.023,4,indie-pop
4R8VBRb5nKbEfi1EIA2B7p,60,154434,FALSE,0.898,0.435,6,-8.834,1,0.0489,0.555,0,0.139,0.836,115.034,4,indie-pop
0GPGJVBrVMWP9unJau5mNB,40,187133,FALSE,0.307,0.831,11,-10.896,0,0.0915,0.000371,0.251,0.0581,0.491,204.115,4,r-n-b
4atLCK41iF1xFDydQ6WliG,50,152214,FALSE,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33E-06,0.0668,0.54,175.978,4,indie-pop
7BDQlgM0pemXy3b4AbpBEp,1,172342,FALSE,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,4,hip-hop
1pNUmVxDiE8t6P1XxcZAv8,70,166520,TRUE,0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,4,indie-pop
5t5NtSHXgRdREs8wPM5LSz,34,205435,FALSE,0.603,0.64,0,-5.601,1,0.0318,0.258,0,0.349,0.699,129.988,4,pop
3gEXozdAKhOArKGMfW0m5W,51,196160,FALSE,0.594,0.522,7,-9.532,1,0.0433,0.888,0.000691,0.11,0.556,79.995,4,indie-pop
1gTD1rUFgz05rRyMvPPRtX,59,80062,FALSE,0.756,0.855,1,-3.352,0,0.208,0.222,0,0.188,0.525,92.905,4,hip-hop
4ykupenPLxxt9wnjBEe9SH,0,136733,FALSE,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85E-06,0.346,0.438,82.457,4,indie-pop
0zuqABAUKs8WLVq8vCmfst,71,218724,FALSE,0.456,0.668,9,-7.795,0,0.0373,0.604,0.000145,0.141,0.263,144.062,4,pop
7isAr2kWfTN2y1IiP0ndEJ,0,245333,FALSE,0.498,0.432,9,-14.386,1,0.0345,0.688,0,0.136,0.365,135.015,3,r-n-b
69xohKu8C1fsflYAiSNbwM,84,204939,FALSE,0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,4,pop
1u8c2t2Cy7UBoG4ArRcF5g,85,231826,FALSE,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,4,pop
1zo8QWu2Sox7EataHgBpDS,0,311120,FALSE,0.85,0.818,5,-8.624,1,0.0905,0.124,0.00125,0.349,0.84,105.268,4,synth-pop
3jVoxrwRPJihoYZVhSS5Ta,1,301906,FALSE,0.569,0.443,7,-8.402,1,0.0327,0.461,0,0.133,0.15,75.038,4,r-n-b
